fieldID, ra (rad), dec (rad)
(1761, 4.0094824980685475, -0.34546056278365794)
(1762, 2.2737028091110387, -0.34546056278365794)
(1763, 6.043614259734899, -0.34546042962560225)
(1764, 0.23957099751042318, -0.34546042962560225)
(1765, 5.26611982582059, -0.3454603630465762)
(1766, 1.017065681096087, -0.3454603630465762)
(1767, 3.1711915585771453, -0.34094304262655634)
(1768, 3.1119937486024414, -0.34094304262655634)
(1769, 5.625267871474276, -0.34094204394114735)
(1770, 0.6579173691262898, -0.34094204394114735)
(1771, 4.427828087380846, -0.34094194407260636)
(1772, 1.8553573529567848, -0.34094194407260636)
(1773, 5.684465148816765, -0.3409418774935785)
(1774, 0.598720224941845, -0.3409418774935785)
(1775, 4.368631608986682, -0.3409418442040655)
(1776, 1.9145538313509671, -0.3409418442040655)
(1777, 4.062548379633363, -0.3388356166769499)
(1778, 2.2206369275462237, -0.3388356166769499)
(1779, 4.733911050418058, -0.33883545022938116)
(1780, 1.5492741236034757, -0.33883545022938116)
(1781, 5.319184908437064, -0.33883545022938116)
(1782, 0.9640003321634943, -0.33883545022938116)
(1783, 3.477273988982141, -0.33883545022938116)
(1784, 2.8059113181974453, -0.33883545022938116)
(1785, 5.990548111853976, -0.338834551412513)
(1786, 0.2926370954570716, -0.338834551412513)
(1787, 5.372566907223268, -0.33140629605249605)
(1788, 0.9106186662724293, -0.33140629605249605)
(1789, 4.115929845787351, -0.331406262762983)
(1790, 2.167255461392235, -0.331406262762983)
(1791, 3.423892256512045, -0.33140616289444214)
(1792, 2.859293050667542, -0.33140616289444214)
(1793, 4.680529051631854, -0.3314061296049273)
(1794, 1.6026559892316228, -0.3314061296049273)
(1795, 5.937167178332204, -0.33140599644687335)
(1796, 0.3460181621368931, -0.33140599644687335)
(1797, 3.3697709642072424, -0.3235273672570108)
(1798, 2.913414342972344, -0.3235273672570108)
(1799, 5.426689264792501, -0.3235273672570108)
(1800, 0.8564961089661035, -0.3235273672570108)
(1801, 4.170051670724368, -0.3235265350191688)
(1802, 2.113133769613263, -0.3235265350191688)
(1803, 5.8830448207629695, -0.32352633528208696)
(1804, 0.4001402866795422, -0.32352633528208696)
(1805, 4.626406694062602, -0.32352633528208696)
(1806, 1.6567784799589222, -0.32352633528208696)
(1807, 4.2254677919511865, -0.31576838057911955)
(1808, 2.0577176483864625, -0.31576838057911955)
(1809, 3.314354044032101, -0.31576838057911955)
(1810, 2.968831263147486, -0.31576838057911955)
(1811, 4.570991638100234, -0.3157682807105786)
(1812, 1.7121936690793451, -0.3157682807105786)
(1813, 5.8276286995361515, -0.3157682807105786)
(1814, 0.45555677409099665, -0.3157682807105786)
(1815, 5.482104853387104, -0.31576741518322354)
(1816, 0.8010806535295711, -0.31576741518322354)
(1817, 3.769910917991644, -0.31259612295715805)
(1818, 2.5132743891879423, -0.31259612295715805)
(1819, 0.0, -0.31259595650958927)
(1820, 5.026548778375885, -0.3125950909822342)
(1821, 1.2566366619617537, -0.3125950909822342)
(1822, 3.7167172046945045, -0.3118373883625939)
(1823, 2.5664681024850817, -0.3118373883625939)
(1824, 6.229991860198554, -0.31183658941426656)
(1825, 0.05319332630653778, -0.31183658941426656)
(1826, 5.079741692724701, -0.31183635638767176)
(1827, 1.2034437476129471, -0.31183635638767176)
(1828, 3.8231048976048907, -0.31183635638767176)
(1829, 2.4600804095746955, -0.31183635638767176)
(1830, 4.9733553313948535, -0.31183632309815695)
(1831, 1.309829709468614, -0.31183632309815695)
(1832, 3.663574357774187, -0.30960149817990334)
(1833, 2.6196109494053994, -0.30960149817990334)
(1834, 3.8762480108413166, -0.30960123186379546)
(1835, 2.4069372963382696, -0.30960123186379546)
(1836, 4.920211419210104, -0.3096003330469273)
(1837, 1.3629737548114191, -0.3096003330469273)
(1838, 5.132885072277234, -0.3096002664678994)
(1839, 1.1503003680604154, -0.3096002664678994)
(1840, 6.176849013278256, -0.30960019988887333)
(1841, 0.10633643538177069, -0.30960019988887333)
(1842, 5.770527329971557, -0.3088614390024849)
(1843, 0.5126580104975489, -0.3088614390024849)
(1844, 4.513890801167856, -0.30886137242345707)
(1845, 1.7692946391697928, -0.30886137242345707)
(1846, 3.2572532070997227, -0.308861339133944)
(1847, 3.025932100079863, -0.308861339133944)
(1848, 4.282568628883565, -0.3088613058444309)
(1849, 2.0006166782960215, -0.3088613058444309)
(1850, 5.539206222951697, -0.30886127255491613)
(1851, 0.7439788844907997, -0.30886127255491613)
(1852, 3.610495426720049, -0.3059991067523817)
(1853, 2.6726898804595374, -0.3059991067523817)
(1854, 5.1859656012280375, -0.30599904017335383)
(1855, 1.0972198391096104, -0.30599904017335383)
(1856, 4.867131422891535, -0.30599804148794474)
(1857, 1.4160538842880603, -0.30599804148794474)
(1858, 3.9293274745276707, -0.30599804148794474)
(1859, 2.3538578326519155, -0.30599804148794474)
(1860, 6.123769016959668, -0.30599800819843176)
(1861, 0.15941644002273644, -0.30599800819843176)
(1862, 4.456711933615527, -0.3014016917625768)
(1863, 1.8264732404060144, -0.3014016917625768)
(1864, 4.339747230119786, -0.3014016917625768)
(1865, 1.9434380770598, -0.3014016917625768)
(1866, 5.713349793999767, -0.30140165847306377)
(1867, 0.5698355797588465, -0.30140165847306377)
(1868, 5.596384291555704, -0.3014016251835506)
(1869, 0.6868011487819351, -0.3014016251835506)
(1870, 3.200075937444041, -0.30140159189403587)
(1871, 3.083109369735545, -0.30140159189403587)
(1872, 6.070700205917648, -0.30119533006760935)
(1873, 0.21248501803815067, -0.30119533006760935)
(1874, 5.239033347005607, -0.3011944312507412)
(1875, 1.0441518270159282, -0.3011944312507412)
(1876, 3.9823960192535823, -0.3011944312507412)
(1877, 2.300789287926004, -0.3011944312507412)
(1878, 3.557426349361921, -0.3011943646717151)
(1879, 2.725758957817665, -0.3011943646717151)
(1880, 4.814063144481731, -0.3011943313822003)
(1881, 1.4691220295397966, -0.3011943313822003)
(1882, 4.39822971502571, -0.29811202202605697)
(1883, 1.884955458995813, -0.29811202202605697)
(1884, 3.141592653589793, -0.29811188886800294)
(1885, 5.654866243829412, -0.2981110899196758)
(1886, 0.628319129929204, -0.2981110899196758)
(1887, 3.504230771852026, -0.2953962967939625)
(1888, 2.7789545353275598, -0.2953962967939625)
(1889, 4.760868099604052, -0.2953962302149346)
(1890, 1.522317340733585, -0.2953962302149346)
(1891, 4.0355923957118005, -0.2953962302149346)
(1892, 2.2475929114677857, -0.2953962302149346)
(1893, 6.0175040957755375, -0.29539516495049944)
(1894, 0.2656809950222106, -0.29539516495049944)
(1895, 5.292229457147718, -0.29539513166098463)
(1896, 0.9909558500318683, -0.29539513166098463)
(1897, 3.4506791297043984, -0.2888563388155403)
(1898, 2.832506177475188, -0.2888563388155403)
(1899, 5.963953252576233, -0.2888562722365142)
(1900, 0.31923178828725257, -0.2888562722365142)
(1901, 4.089143505227231, -0.2888562056574863)
(1902, 2.1940416687943105, -0.2888562056574863)
(1903, 4.707316723772531, -0.2888562056574863)
(1904, 1.5758684502490063, -0.2888562056574863)
(1905, 5.345779767714807, -0.2888561390784585)
(1906, 0.9374054063067186, -0.2888561390784585)
(1907, 4.653100090300693, -0.28190615416070763)
(1908, 1.6300849505627864, -0.28190615416070763)
(1909, 4.143359339750727, -0.28190615416070763)
(1910, 2.1398258342707965, -0.28190615416070763)
(1911, 5.399995335922212, -0.2819061208711929)
(1912, 0.8831901044154312, -0.2819061208711929)
(1913, 3.3964640941292084, -0.28190602100265194)
(1914, 2.8867212130503774, -0.28190602100265194)
(1915, 5.909737684368826, -0.2819059877131389)
(1916, 0.37344778925832806, -0.2819059877131389)
(1917, 5.455227166401584, -0.2749991626498017)
(1918, 0.8279582739360598, -0.2749991626498017)
(1919, 4.597869325085754, -0.2749991127155321)
(1920, 1.6853161152518845, -0.2749991127155321)
(1921, 5.854506386521671, -0.2749990294917477)
(1922, 0.42867892065791313, -0.2749990294917477)
(1923, 4.198590903913991, -0.2749990294917477)
(1924, 2.0845944032655956, -0.2749990294917477)
(1925, 3.341231731017621, -0.2749990128469912)
(1926, 2.941953576161965, -0.2749990128469912)
(1927, 4.54143694158697, -0.2686074761650706)
(1928, 1.7417480992765006, -0.2686074761650706)
(1929, 4.255021423200001, -0.268607392941288)
(1930, 2.0281638839795852, -0.268607392941288)
(1931, 5.798074535655103, -0.268607392941288)
(1932, 0.485110505208364, -0.268607392941288)
(1933, 3.284800412783269, -0.2686073097175036)
(1934, 2.998384894396317, -0.2686073097175036)
(1935, 5.511658484635918, -0.2686073097175036)
(1936, 0.7715268225436611, -0.2686073097175036)
(1937, 3.7433107323917074, -0.2654236171476111)
(1938, 2.5398745747878784, -0.2654236171476111)
(1939, 6.256584588947435, -0.2654226018174455)
(1940, 0.026600545542795572, -0.2654226018174455)
(1941, 3.7965121688560113, -0.2654225185936611)
(1942, 2.4866731383235745, -0.2654225185936611)
(1943, 5.0531500292402525, -0.2654224853041481)
(1944, 1.2300355442554436, -0.2654224853041481)
(1945, 4.9999480601437325, -0.26542240208036366)
(1946, 1.2832371138777923, -0.26542240208036366)
(1947, 3.690123144365086, -0.26395651499259964)
(1948, 2.5930621628145003, -0.26395651499259964)
(1949, 6.203397000920812, -0.26395551630719066)
(1950, 0.07978814813358417, -0.26395551630719066)
(1951, 3.849700023198742, -0.2639554497281645)
(1952, 2.4334852839808443, -0.2639554497281645)
(1953, 4.946759939484895, -0.263955433083408)
(1954, 1.3364253676946913, -0.263955433083408)
(1955, 5.106336019370227, -0.26395538314913664)
(1956, 1.1768495541254704, -0.26395538314913664)
(1957, 4.311558202613524, -0.2616739862013204)
(1958, 1.9716271045660623, -0.2616739862013204)
(1959, 5.568195264049442, -0.26167303745018267)
(1960, 0.7149901097091779, -0.26167303745018267)
(1961, 5.741538288873813, -0.2616730041606679)
(1962, 0.5416470183057653, -0.2616730041606679)
(1963, 4.484901760070112, -0.2616729542263983)
(1964, 1.798283680267519, -0.2616729542263983)
(1965, 3.2282649649503203, -0.2616729375816418)
(1966, 3.054920342229266, -0.2616729375816418)
(1967, 3.6369560626788604, -0.2611161538214904)
(1968, 2.646229244500726, -0.2611161538214904)
(1969, 5.1595039000047755, -0.261116070597706)
(1970, 1.1236811408586918, -0.261116070597706)
(1971, 3.9028660396205352, -0.26111605395294946)
(1972, 2.3803192675590514, -0.26111605395294946)
(1973, 6.150230185550696, -0.26111518842559434)
(1974, 0.13295495518132971, -0.26111518842559434)
(1975, 4.893593656746993, -0.26111507191229694)
(1976, 1.3895915172745423, -0.26111507191229694)
(1977, 5.625793579473451, -0.2571497748519799)
(1978, 0.6573918608641897, -0.2571497748519799)
(1979, 5.683939440817588, -0.2571497748519799)
(1980, 0.5992457332039453, -0.2571497748519799)
(1981, 4.369155452773102, -0.25714972491771027)
(1982, 1.9140297212484396, -0.25714972491771027)
(1983, 3.170666649526294, -0.257149708272952)
(1984, 3.112518657653293, -0.257149708272952)
(1985, 4.427303710962211, -0.25714862636376035)
(1986, 1.8558817293754202, -0.25714862636376035)
(1987, 3.5837660778072498, -0.257075256275729)
(1988, 2.6994192293723365, -0.257075256275729)
(1989, 5.212693618560279, -0.25707427423507645)
(1990, 1.0704918217773576, -0.25707427423507645)
(1991, 4.840403938191491, -0.25707425759031993)
(1992, 1.4427816353042056, -0.25707425759031993)
(1993, 3.9560560244921463, -0.2570742076560486)
(1994, 2.32712928268744, -0.2570742076560486)
(1995, 6.097040466995192, -0.2570741410770225)
(1996, 0.18614489011866733, -0.2570741410770225)
(1997, 3.5304416033005825, -0.25205253445983866)
(1998, 5.266017560434731, -0.25205233472275684)
(1999, 1.0171678799029182, -0.25205233472275684)
(2000, 4.787078398420391, -0.2520523180780003)
(2001, 1.4961071750752974, -0.2520523180780003)
(2002, 4.009380232682688, -0.2520522847884873)
(2003, 2.273805074496898, -0.2520522847884873)
(2004, 2.752743970195112, -0.2520522847884873)
(2005, 6.043715459856308, -0.2520514525506452)
(2006, 0.2394697474547297, -0.2520514525506452)
(2007, 3.4768050063141795, -0.2463090447396759)
(2008, 2.806380300865407, -0.2463090447396759)
(2009, 4.063017362301324, -0.246308944871135)
(2010, 2.220167811720199, -0.246308944871135)
(2011, 4.733441801433988, -0.24630801276475378)
(2012, 1.5497433725875476, -0.24630801276475378)
(2013, 5.990078330237691, -0.2463079961199973)
(2014, 0.2931070435209295, -0.2463079961199973)
(2015, 5.3196557553177986, -0.2463079628304842)
(2016, 0.9635296850198504, -0.2463079628304842)
(2017, 5.935902709446628, -0.24014665642480043)
(2018, 0.34728263102246193, -0.24014665642480043)
(2019, 4.679265648010711, -0.24014665642480043)
(2020, 1.60391979232692, -0.24014665642480043)
(2021, 4.11719378204071, -0.24014655655625955)
(2022, 2.165991525138877, -0.24014655655625955)
(2023, 5.3738319087410575, -0.24014653991150298)
(2024, 0.9093533984385316, -0.24014653991150298)
(2025, 3.4226285865747936, -0.24014648997723345)
(2026, 2.860556720604792, -0.24014648997723345)
(2027, 4.6243097210202775, -0.2339421402304317)
(2028, 1.6588753198431965, -0.2339421402304317)
(2029, 5.428787303099277, -0.23394209029616211)
(2030, 0.8543979375012848, -0.23394209029616211)
(2031, 5.880946249823978, -0.23394204036189079)
(2032, 0.40223922380317345, -0.23394204036189079)
(2033, 4.172149442715036, -0.23394204036189079)
(2034, 2.1110359976226127, -0.23394204036189079)
(2035, 3.3676726595843594, -0.23394204036189079)
(2036, 2.9155126475952273, -0.23394204036189079)
(2037, 3.311831497847578, -0.22802912366212852)
(2038, 2.971353809332008, -0.22802912366212852)
(2039, 4.227990071819602, -0.22802899050407457)
(2040, 2.0551952353599843, -0.22802899050407457)
(2041, 4.568469091915711, -0.22802897385931806)
(2042, 1.7147163484219239, -0.22802897385931806)
(2043, 5.484627932203843, -0.22802897385931806)
(2044, 0.7985576412918566, -0.22802897385931806)
(2045, 5.8251056207194125, -0.22802804175293687)
(2046, 0.4580796531706555, -0.22802804175293687)
(2047, 5.769146214630244, -0.22161461721580672)
(2048, 0.5140388262332407, -0.22161461721580672)
(2049, 4.512508620562094, -0.22161461721580672)
(2050, 1.7706764203013845, -0.22161461721580672)
(2051, 5.54058733829301, -0.2216145672815371)
(2052, 0.7425981686236486, -0.2216145672815371)
(2053, 4.283950276857093, -0.2216145339920241)
(2054, 1.999235163480538, -0.2216145339920241)
(2055, 3.2558718254422847, -0.22161446741299623)
(2056, 3.0273134817373015, -0.22161446741299623)
(2057, 5.026547713111453, -0.21924843187678633)
(2058, 1.2566374609100808, -0.21924843187678633)
(2059, 3.769910917991644, -0.219248381942515)
(2060, 2.5132743891879423, -0.219248381942515)
(2061, 0.0, -0.21924836529775849)
(2062, 3.7165246581476956, -0.21853021062030437)
(2063, 2.566660649031891, -0.21853021062030437)
(2064, 4.973161453267505, -0.21852927851392315)
(2065, 1.3100238539120816, -0.21852927851392315)
(2066, 6.2297990473356375, -0.21852927851392315)
(2067, 0.053386447097460495, -0.21852927851392315)
(2068, 3.8232977104678083, -0.21852919529013878)
(2069, 2.459887596711778, -0.21852919529013878)
(2070, 5.079933972955401, -0.21852916200062572)
(2071, 1.2032510679080801, -0.21852916200062572)
(2072, 4.455705525039589, -0.2166917306512824)
(2073, 1.8274796489819518, -0.2166917306512824)
(2074, 3.1990676646553307, -0.21669169736176938)
(2075, 3.084117642524255, -0.21669169736176938)
(2076, 5.712342586475506, -0.21669083183441426)
(2077, 0.570842720704087, -0.21669083183441426)
(2078, 5.597391499079983, -0.21669076525538816)
(2079, 0.6857940744157224, -0.21669076525538816)
(2080, 4.34075417132794, -0.21669073196587335)
(2081, 1.9424311358516466, -0.21669073196587335)
(2082, 3.663149849896439, -0.21643082408823816)
(2083, 2.620035457283147, -0.21643082408823816)
(2084, 6.176423440136058, -0.21643080744348164)
(2085, 0.10676173388547804, -0.21643080744348164)
(2086, 4.919786378700141, -0.21643077415396858)
(2087, 1.363398662163341, -0.21643077415396858)
(2088, 3.8766735839834956, -0.21643074086445552)
(2089, 2.40651172319609, -0.21643074086445552)
(2090, 5.133310112787197, -0.21643062435115634)
(2091, 1.1498751943923857, -0.21643062435115634)
(2092, 3.141592653589793, -0.21479804002391034)
(2093, 5.654866243829412, -0.21479794015536946)
(2094, 0.6283190633501762, -0.21479794015536946)
(2095, 4.3982294487096025, -0.21479784028682852)
(2096, 1.884955858469984, -0.21479784028682852)
(2097, 3.9300611754080013, -0.21311147675032166)
(2098, 2.353124131771585, -0.21311147675032166)
(2099, 4.8663995862239755, -0.21311051135442566)
(2100, 1.4167858541136689, -0.21311051135442566)
(2101, 5.1866969052633625, -0.2131104447753978)
(2102, 1.0964881356001115, -0.2131104447753978)
(2103, 3.609761992155843, -0.2131104281306413)
(2104, 2.6734233150237428, -0.2131104281306413)
(2105, 6.123036115027679, -0.21311039484112826)
(2106, 0.16014912557288774, -0.21311039484112826)
(2107, 6.069556644545574, -0.20879480887368113)
(2108, 0.2136287292130416, -0.20879480887368113)
(2109, 3.556281722725416, -0.20879472564989854)
(2110, 2.7269035844541705, -0.20879472564989854)
(2111, 3.9835398469417638, -0.20879469236038375)
(2112, 2.2996454602378225, -0.20879469236038375)
(2113, 4.812920115741873, -0.20879382683303038)
(2114, 1.4702653245957675, -0.20879382683303038)
(2115, 5.240177441009897, -0.20879376025400254)
(2116, 1.043007932748712, -0.20879376025400254)
(2117, 4.037245153484306, -0.20374167708709479)
(2118, 2.2459401536952806, -0.20374167708709479)
(2119, 4.7592153418315455, -0.2037406451121727)
(2120, 1.5239700985060887, -0.2037406451121727)
(2121, 6.015851870635249, -0.20374062846741614)
(2122, 0.26733363628141504, -0.20374062846741614)
(2123, 3.502578014079521, -0.20374061182265962)
(2124, 2.7806072931000654, -0.20374061182265962)
(2125, 5.293881682288007, -0.20374059517790136)
(2126, 0.9893038912076919, -0.20374059517790136)
(2127, 3.4484774944312244, -0.19823890383996215)
(2128, 2.834707812748362, -0.19823890383996215)
(2129, 4.705114289551033, -0.19823887055044911)
(2130, 1.5780708844705023, -0.19823887055044911)
(2131, 4.091344075235956, -0.1982388539056908)
(2132, 2.191841231943631, -0.1982388539056908)
(2133, 5.347981669304089, -0.19823778864125563)
(2134, 0.9352037710335499, -0.19823778864125563)
(2135, 5.96175135098695, -0.19823777199649914)
(2136, 0.32143382303458495, -0.19823777199649914)
(2137, 4.146023832421346, -0.1926127263658168)
(2138, 2.1371616079162856, -0.1926127263658168)
(2139, 5.4026611601733885, -0.19261270972106032)
(2140, 0.8805244133223161, -0.19261270972106032)
(2141, 3.3937993351424818, -0.1926126930763038)
(2142, 2.8893859720371045, -0.1926126930763038)
(2143, 5.9070729253821, -0.1926117276804078)
(2144, 0.3761123152184652, -0.1926117276804078)
(2145, 4.650436396578399, -0.19261169439089473)
(2146, 1.6327489106011908, -0.19261169439089473)
(2147, 4.595100170184288, -0.18712723037625553)
(2148, 1.6880848706791856, -0.18712723037625553)
(2149, 4.2013587272349175, -0.18712723037625553)
(2150, 2.0818264467866237, -0.18712723037625553)
(2151, 5.457995256038619, -0.1871262483356048)
(2152, 0.8251899179829222, -0.1871262483356048)
(2153, 5.85173776425242, -0.1871261484670639)
(2154, 0.4314477093747274, -0.1871261484670639)
(2155, 3.3384633750644785, -0.187126081888036)
(2156, 2.944721932115108, -0.187126081888036)
(2157, 4.256814795878062, -0.1811968866161115)
(2158, 2.026370511301524, -0.1811968866161115)
(2159, 3.2830070401052254, -0.18119685332659666)
(2160, 3.0001782670743613, -0.18119685332659666)
(2161, 4.539644101541143, -0.18119590457545895)
(2162, 1.7435412056384507, -0.18119590457545895)
(2163, 5.513452922578411, -0.18119582135167459)
(2164, 0.7697325177592202, -0.18119582135167459)
(2165, 5.79628116297706, -0.18119492253480643)
(2166, 0.4869040443339926, -0.18119492253480643)
(2167, 4.312942780064257, -0.17622671229747988)
(2168, 1.9702426602733913, -0.17622671229747988)
(2169, 4.483517448935505, -0.17622574690158563)
(2170, 1.7996681245601895, -0.17622574690158563)
(2171, 5.740154510371422, -0.1762256969673143)
(2172, 0.5430305304920618, -0.1762256969673143)
(2173, 3.226880387499587, -0.1762256969673143)
(2174, 3.056304919679999, -0.1762256969673143)
(2175, 5.569579042551833, -0.17622463170287914)
(2176, 0.7136061314696919, -0.17622463170287914)
(2177, 3.7967598428373863, -0.17337732966817707)
(2178, 2.4864254643421995, -0.17337732966817707)
(2179, 3.7430633247264407, -0.17337636427228195)
(2180, 2.5401219824531456, -0.17337636427228195)
(2181, 5.053396637957196, -0.17337634762752527)
(2182, 1.229788536064338, -0.17337634762752527)
(2183, 6.256336382333844, -0.17337628104849792)
(2184, 0.02684869598033668, -0.17337628104849792)
(2185, 4.999699853530142, -0.17337628104849792)
(2186, 1.2834854536494424, -0.17337628104849792)
(2187, 3.1701097825423528, -0.17331850709759994)
(2188, 3.1130755246372335, -0.17331850709759994)
(2189, 5.6263491148768345, -0.17331847380808638)
(2190, 0.6568362588817726, -0.17331847380808638)
(2191, 4.42674684397827, -0.17331840722905922)
(2192, 1.8564383300432534, -0.17331840722905922)
(2193, 4.369712586073151, -0.17331839058430235)
(2194, 1.9134727211064355, -0.17331839058430235)
(2195, 5.683384438046422, -0.1733174584779208)
(2196, 0.5998008691331727, -0.1733174584779208)
(2197, 3.6893787908404034, -0.1719886076729985)
(2198, 2.593806516339183, -0.1719886076729985)
(2199, 4.946016384908536, -0.1719877088561305)
(2200, 1.337169188587151, -0.1719877088561305)
(2201, 6.202653446344453, -0.1719877088561305)
(2202, 0.08053188580225924, -0.1719877088561305)
(2203, 3.8504435777751005, -0.1719876256323465)
(2204, 2.432741729404486, -0.1719876256323465)
(2205, 5.107081171843233, -0.17198760898758977)
(2206, 1.1761042684944119, -0.17198760898758977)
(2207, 3.635712899082007, -0.16933807995334027)
(2208, 2.6474724080975793, -0.16933807995334027)
(2209, 4.892349960517924, -0.16933718113647248)
(2210, 1.3908353466616636, -0.16933718113647248)
(2211, 6.148987021953841, -0.16933716449171562)
(2212, 0.1341981936795843, -0.16933716449171562)
(2213, 3.9041097358496044, -0.16933709791268828)
(2214, 2.3790755713299823, -0.16933709791268828)
(2215, 5.160746530969414, -0.16933706462317472)
(2216, 1.1224386430521152, -0.16933706462317472)
(2217, 4.838661165574143, -0.1656455405229181)
(2218, 1.4445241416054435, -0.1656455405229181)
(2219, 3.5820241041382253, -0.16564552387816142)
(2220, 2.701161203041361, -0.16564552387816142)
(2221, 3.9577987971094943, -0.16564547394389095)
(2222, 2.325386510070092, -0.16564547394389095)
(2223, 5.214435858545411, -0.16564540736486366)
(2224, 1.0687495817922275, -0.16564540736486366)
(2225, 6.095298227010059, -0.1656445085479958)
(2226, 0.18788719668282375, -0.1656445085479958)
(2227, 4.011603173244582, -0.16117499186954312)
(2228, 2.2715821339350035, -0.16117499186954312)
(2229, 3.5282202606353525, -0.16117492529051583)
(2230, 2.7549650465442337, -0.16117492529051583)
(2231, 4.784856789439053, -0.16117487535624536)
(2232, 1.4983285177405323, -0.16117487535624536)
(2233, 6.041494383507187, -0.16117485871148848)
(2234, 0.24169117334374896, -0.16117485871148848)
(2235, 5.268239169416068, -0.16117485871148848)
(2236, 1.0149461377635196, -0.16117485871148848)
(2237, 3.4741687431511044, -0.15620847939741112)
(2238, 2.809016564028482, -0.15620847939741112)
(2239, 4.065654424412723, -0.15620844610789753)
(2240, 2.2175310159249086, -0.15620844610789753)
(2241, 4.7308052719548055, -0.1562074807120024)
(2242, 1.5523800352247807, -0.1562074807120024)
(2243, 5.987442333390723, -0.1562074807120024)
(2244, 0.2957428739203225, -0.1562074807120024)
(2245, 5.322290686900316, -0.1562074807120024)
(2246, 0.9608945537002453, -0.1562074807120024)
(2247, 5.3767395480192, -0.15104570859769714)
(2248, 0.9064457591603844, -0.15104570859769714)
(2249, 3.4197196157161125, -0.15104570859769714)
(2250, 2.8634656914634737, -0.15104570859769714)
(2251, 4.1201019539510675, -0.15104564201866985)
(2252, 2.163083353228519, -0.15104564201866985)
(2253, 4.67635800873257, -0.15104562537391317)
(2254, 1.606828230553396, -0.15104462668850424)
(2255, 5.9329945375362705, -0.15104462668850424)
(2256, 0.3501907696433154, -0.15104462668850424)
(2257, 4.175024325111765, -0.1459202719875146)
(2258, 2.1081609820678215, -0.1459202719875146)
(2259, 4.621434572307423, -0.1459202719875146)
(2260, 1.6617510011882646, -0.1459202719875146)
(2261, 5.878071101111124, -0.14591933988113323)
(2262, 0.40511410619991417, -0.14591933988113323)
(2263, 3.3647977771876305, -0.14591932323637635)
(2264, 2.9183875299919557, -0.14591932323637635)
(2265, 5.431661919179915, -0.14591932323637635)
(2266, 0.8515234545787076, -0.14591932323637635)
(2267, 3.3097638195772445, -0.14042209269326203)
(2268, 2.9734214876023417, -0.14042209269326203)
(2269, 4.2300577500899355, -0.1404220427589916)
(2270, 2.053127423931606, -0.1404220427589916)
(2271, 5.82303794244908, -0.140421027428826)
(2272, 0.460147231572453, -0.140421027428826)
(2273, 4.566401413645378, -0.1404209608497987)
(2274, 1.7167841598503144, -0.1404209608497987)
(2275, 5.486695610474176, -0.14042007867768758)
(2276, 0.7964896301263824, -0.14042007867768758)
(2277, 4.510842014351924, -0.13555380925346203)
(2278, 1.7723435591437695, -0.13555380925346203)
(2279, 3.2542044202837914, -0.1355537010625427)
(2280, 3.028980886895795, -0.1355537010625427)
(2281, 4.285618480963928, -0.1355537010625427)
(2282, 1.9975666930575957, -0.1355537010625427)
(2283, 5.767478543155627, -0.1355527772785396)
(2284, 0.5157068306029846, -0.1355527772785396)
(2285, 5.542255009767629, -0.1355526857323771)
(2286, 0.7409300310958508, -0.1355526857323771)
(2287, 5.711354021078869, -0.1321251058632826)
(2288, 0.5718312195216966, -0.1321251058632826)
(2289, 3.1980806971553584, -0.1321250892185259)
(2290, 3.085104610024228, -0.1321250892185259)
(2291, 4.341741405144038, -0.1321250892185259)
(2292, 1.941443902035549, -0.1321250892185259)
(2293, 5.598378999212171, -0.13212507257376901)
(2294, 0.6848061748093565, -0.13212507257376901)
(2295, 4.454716959642951, -0.13212405724360343)
(2296, 1.8284682143785893, -0.13212405724360343)
(2297, 3.141592653589793, -0.13086822698681969)
(2298, 4.398229182393494, -0.13086822698681969)
(2299, 1.8849559916280467, -0.13086822698681969)
(2300, 5.654866776461628, -0.13086724494616783)
(2301, 0.6283184641389308, -0.13086724494616783)
(2302, 5.026548245743669, -0.12852360493024922)
(2303, 1.2566371945939712, -0.12852360493024922)
(2304, 0.0, -0.12852357164073563)
(2305, 3.7699106516755356, -0.1285234967393299)
(2306, 2.5132746555040506, -0.1285234967393299)
(2307, 3.7158516773402313, -0.12782285234604374)
(2308, 2.567333629839355, -0.12782285234604374)
(2309, 4.972489271408365, -0.12782285234604374)
(2310, 1.3106963020873263, -0.12782285234604374)
(2311, 3.823970158643057, -0.12782281905653)
(2312, 2.4592151485365297, -0.12782281905653)
(2313, 5.080607220078973, -0.1278227691222597)
(2314, 1.2025782202586717, -0.1278227691222597)
(2315, 6.229126332844283, -0.1278217870816077)
(2316, 0.05405912829930101, -0.1278217870816077)
(2317, 5.134624116469054, -0.1257995489973697)
(2318, 1.1485611907105402, -0.1257995489973697)
(2319, 6.175109436454202, -0.1257985836014744)
(2320, 0.10807568763305261, -0.1257985836014744)
(2321, 3.6618347809501515, -0.12579856695671768)
(2322, 2.6213505262294343, -0.12579856695671768)
(2323, 4.91847184238607, -0.12579853366720412)
(2324, 1.3647137311096216, -0.12579853366720412)
(2325, 3.8779875876653516, -0.12579853366720412)
(2326, 2.4051977195142347, -0.12579853366720412)
(2327, 3.9319560145235806, -0.1226553710801516)
(2328, 2.3512292926560057, -0.1226553710801516)
(2329, 6.121141009595973, -0.12265533779063803)
(2330, 0.16204434751788574, -0.12265533779063803)
(2331, 4.86450341552784, -0.122655296178746)
